,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
4771,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0,0,3,SILVER,649
4773,646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0,0,4,PLATINUM,316
4779,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,1,1,2,SILVER,249
4797,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0,0,5,DIAMOND,338
4805,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0,0,5,PLATINUM,343
4815,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0,0,1,GOLD,538
4841,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1,1,5,SILVER,228
4844,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0,0,5,SILVER,508
4849,491,Germany,Male,70,6,148745.92,2,1,1,17818.33,0,0,2,PLATINUM,743
4854,706,Germany,Male,23,2,93301.97,2,0,1,127187.04,0,0,5,PLATINUM,963
4855,490,Germany,Male,33,5,96341.0,2,0,0,108313.34,0,0,1,DIAMOND,707
4866,522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0,0,3,SILVER,534
4870,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1,1,2,PLATINUM,463
4882,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0,0,4,PLATINUM,517
4883,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0,0,2,DIAMOND,912
4884,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1,1,5,SILVER,267
4886,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0,0,5,GOLD,806
4889,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1,1,1,DIAMOND,736
4891,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0,0,3,SILVER,921
4892,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1,1,5,GOLD,303
4914,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0,0,4,SILVER,993
4923,651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0,0,3,GOLD,576
4924,792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0,0,5,DIAMOND,515
4925,817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0,0,3,DIAMOND,262
4926,674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0,0,3,PLATINUM,397
4930,627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,0,3,GOLD,345
4931,682,Germany,Male,81,6,122029.15,1,1,1,50783.88,0,0,4,PLATINUM,526
4933,420,Germany,Female,31,1,108377.75,2,1,1,9904.63,0,0,2,DIAMOND,593
4935,505,Germany,Male,43,6,127146.68,1,0,0,137565.87,0,0,5,GOLD,903
4936,580,Germany,Male,24,1,133811.78,1,1,0,17185.95,1,1,2,DIAMOND,500
4938,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0,0,1,PLATINUM,977
4950,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,0,5,PLATINUM,588
4955,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,0,3,DIAMOND,816
4961,689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0,0,3,SILVER,855
4967,621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1,1,5,SILVER,994
4972,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0,0,5,GOLD,474
4976,828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0,0,1,PLATINUM,603
4978,540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0,0,5,GOLD,830
4979,616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0,0,5,SILVER,224
4980,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1,1,5,PLATINUM,491
4985,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0,0,5,DIAMOND,926
4994,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1,1,3,PLATINUM,424
4996,500,Germany,Male,44,9,160838.13,2,1,0,196261.64,0,0,2,SILVER,978
5000,834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0,0,5,GOLD,882
5004,502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1,1,5,SILVER,882
5006,755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0,0,3,GOLD,589
5010,575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1,1,2,DIAMOND,227
5017,746,Germany,Male,34,6,141806.0,2,1,1,183494.87,0,0,3,SILVER,236
5019,823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1,1,1,DIAMOND,242
5020,491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1,1,5,SILVER,897
5024,745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1,1,3,SILVER,660
5027,681,Germany,Male,37,8,73179.34,2,1,1,25292.53,0,0,4,GOLD,242
5030,562,Germany,Male,33,8,92659.2,2,1,0,1354.25,0,0,2,GOLD,374
5031,769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1,1,2,SILVER,485
5032,684,Germany,Female,46,3,102955.14,2,1,0,154137.33,0,0,2,PLATINUM,986
5034,631,Germany,Female,29,2,96863.52,2,1,1,31613.35,0,0,3,DIAMOND,958
5036,699,Germany,Male,59,3,106819.65,1,0,1,163570.25,0,0,5,SILVER,557
5053,636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0,0,1,DIAMOND,404
5056,767,Germany,Male,23,2,139542.82,1,0,1,28038.28,0,0,3,DIAMOND,347
5057,753,Germany,Female,46,3,111512.75,3,1,0,159576.75,1,1,1,DIAMOND,642
5062,849,Germany,Male,41,10,84622.13,1,1,1,198072.16,0,0,2,PLATINUM,901
5067,587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1,1,1,SILVER,314
5073,644,Germany,Male,34,9,112746.54,2,0,0,141230.07,0,0,3,DIAMOND,615
5085,547,Germany,Male,49,8,121537.71,2,1,0,46521.45,1,1,2,DIAMOND,227
5089,688,Germany,Male,45,9,103399.87,1,0,0,129870.93,0,0,1,PLATINUM,632
5091,505,Germany,Male,43,5,136855.94,2,1,0,171070.52,0,0,1,SILVER,650
5093,650,Germany,Female,55,2,140891.46,3,1,1,179834.45,1,1,5,PLATINUM,526
5098,550,Germany,Male,29,9,145294.08,2,1,0,147484.13,0,0,3,SILVER,872
5099,595,Germany,Female,45,9,106000.12,1,0,0,191448.96,1,1,1,PLATINUM,470
5103,783,Germany,Female,58,3,127539.3,1,1,1,96590.39,1,1,5,SILVER,270
5105,671,Germany,Male,51,3,96891.46,1,1,0,176403.33,1,1,3,PLATINUM,654
5115,533,Germany,Female,49,1,102286.6,3,1,0,69409.37,1,1,1,SILVER,930
5116,741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0,0,2,GOLD,792
5129,588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0,0,3,PLATINUM,238
5130,691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0,0,3,GOLD,801
5136,717,Germany,Female,64,10,98362.35,2,1,1,21630.21,0,0,1,SILVER,682
5145,784,Germany,Male,38,1,138515.02,1,1,1,171768.76,0,0,2,PLATINUM,942
5146,850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0,0,2,SILVER,607
5154,729,Germany,Female,42,4,97495.8,2,0,0,2002.5,0,0,3,GOLD,583
5169,651,Germany,Male,31,7,138008.06,2,1,0,129912.74,0,0,3,DIAMOND,423
5178,850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0,0,1,GOLD,713
5179,760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0,0,4,SILVER,791
5185,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1,1,2,GOLD,699
5200,512,Germany,Male,42,9,93955.83,2,1,0,14828.54,0,0,5,PLATINUM,580
5202,597,Germany,Female,22,6,101528.61,1,1,0,70529.0,1,1,2,SILVER,793
5203,753,Germany,Male,30,1,110824.52,1,1,1,57896.27,0,0,3,DIAMOND,989
5207,777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0,0,4,SILVER,440
5211,749,Germany,Male,22,4,94762.16,2,1,1,42241.54,0,0,3,SILVER,392
5212,742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1,1,5,DIAMOND,862
5213,752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0,0,2,PLATINUM,449
5214,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1,1,1,SILVER,970
5220,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1,1,5,PLATINUM,923
5230,733,Germany,Male,40,5,125725.02,2,1,1,50783.1,0,0,3,DIAMOND,656
5233,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1,1,2,DIAMOND,489
5239,766,Germany,Male,44,3,116822.7,1,0,0,197643.24,0,0,1,PLATINUM,544
5242,655,Germany,Female,40,0,81954.6,1,1,1,198798.44,1,1,3,SILVER,535
5243,780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1,1,3,PLATINUM,834
5250,462,Germany,Female,24,9,69881.09,2,0,1,64421.02,0,0,3,SILVER,456
5257,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0,0,4,DIAMOND,374
5260,704,Germany,Female,35,3,154206.07,2,1,1,40261.49,0,0,4,PLATINUM,634
5263,809,Germany,Male,41,1,79706.25,2,1,0,165675.01,0,0,5,DIAMOND,464
5269,680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1,1,3,GOLD,870
5270,588,Germany,Male,33,9,150186.22,2,1,1,65611.01,0,0,3,SILVER,485
5271,721,Germany,Male,40,6,100275.88,1,1,0,138564.48,1,1,5,GOLD,889
5278,510,Germany,Male,31,0,113688.63,1,1,0,33099.41,1,1,2,SILVER,788
5280,569,Germany,Female,28,3,100032.52,1,1,0,5159.21,1,1,3,DIAMOND,683
5283,656,Germany,Female,23,4,163549.63,1,0,1,21085.12,0,0,4,DIAMOND,514
5284,745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0,0,5,SILVER,270
5290,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1,1,1,PLATINUM,414
5294,509,Germany,Male,32,9,170661.47,1,1,1,21646.2,0,0,4,SILVER,994
5295,706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0,0,2,GOLD,546
5297,572,Germany,Male,51,8,97750.07,3,1,1,193014.26,1,1,2,PLATINUM,740
5310,622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1,1,3,PLATINUM,483
5314,743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1,1,3,GOLD,471
5319,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0,0,4,DIAMOND,855
5324,654,Germany,Male,31,5,150593.59,2,1,1,105218.45,0,0,2,DIAMOND,937
5327,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0,0,4,SILVER,722
5328,667,Germany,Male,27,2,138032.15,1,1,0,166317.71,0,0,2,GOLD,904
5331,637,Germany,Female,46,2,143500.82,1,1,0,166996.46,1,1,2,DIAMOND,372
5334,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0,0,3,PLATINUM,625
5338,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1,1,2,SILVER,338
5339,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1,1,1,DIAMOND,726
5342,807,Germany,Male,47,1,171937.27,1,1,1,65636.92,0,0,4,SILVER,809
5348,547,Germany,Male,41,3,151191.31,1,1,0,175295.89,1,1,2,SILVER,945
5349,684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0,0,2,DIAMOND,684
5351,558,Germany,Male,41,2,124227.14,1,1,1,111184.67,0,0,3,SILVER,476
5356,839,Germany,Male,47,2,136911.07,1,1,1,168184.62,1,1,3,DIAMOND,674
5357,405,Germany,Male,31,5,133299.67,2,1,1,72950.14,0,0,3,SILVER,634
5359,684,Germany,Male,42,1,117691.0,1,1,1,23135.65,1,1,5,DIAMOND,653
5362,750,Germany,Female,37,1,133199.71,2,1,1,27366.77,0,0,4,PLATINUM,959
5364,812,Germany,Male,33,2,127154.14,2,0,1,105383.49,0,0,1,SILVER,344
5366,670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0,0,4,PLATINUM,229
5378,606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0,0,5,GOLD,915
5381,850,Germany,Male,32,9,141827.33,2,1,1,149458.73,0,0,2,PLATINUM,295
5385,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1,1,2,GOLD,233
5388,574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1,1,5,SILVER,222
5395,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0,0,2,GOLD,249
5398,831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1,1,4,GOLD,560
5405,531,Germany,Female,64,2,175754.87,2,1,1,60721.4,0,0,1,DIAMOND,887
5418,562,Germany,Male,35,3,142296.13,1,0,1,177112.7,0,0,3,DIAMOND,836
5424,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1,1,4,GOLD,567
5425,644,Germany,Female,44,8,106022.73,2,0,0,148727.42,0,0,1,DIAMOND,934
5427,599,Germany,Male,36,3,128960.21,2,1,1,40318.33,0,0,4,DIAMOND,662
5437,543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0,0,3,GOLD,683
5439,713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0,0,2,SILVER,798
5440,690,Germany,Male,43,2,166522.78,1,0,0,119644.59,1,1,4,DIAMOND,834
5442,613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1,1,1,DIAMOND,333
5447,726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0,0,1,GOLD,860
5448,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1,1,1,DIAMOND,818
5455,805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1,1,1,GOLD,885
5456,659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0,0,3,SILVER,413
5457,738,Germany,Male,62,10,83008.31,1,1,1,42766.03,0,0,3,GOLD,995
5460,661,Germany,Male,41,5,122552.48,2,0,1,120646.4,0,0,2,DIAMOND,800
5465,647,Germany,Female,41,1,85906.65,3,1,0,189159.97,0,0,3,SILVER,936
5466,850,Germany,Male,32,3,137714.25,1,0,1,159403.68,0,0,2,DIAMOND,814
5471,704,Germany,Female,39,10,102556.18,2,1,0,171971.25,1,1,3,SILVER,906
5472,457,Germany,Male,42,4,126772.57,1,0,1,126106.4,0,0,3,DIAMOND,322
5473,787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0,0,4,PLATINUM,615
5475,612,Germany,Male,42,5,141927.1,1,1,1,43018.98,0,0,5,GOLD,299
5478,648,Germany,Male,44,9,111369.79,2,1,1,91947.74,0,0,1,PLATINUM,600
5480,765,Germany,Female,34,8,136729.51,2,0,0,47058.21,0,0,2,DIAMOND,762
5481,577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1,1,4,PLATINUM,951
5484,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1,1,2,PLATINUM,741
5491,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1,1,3,DIAMOND,635
5499,850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0,0,1,GOLD,521
5510,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,1,2,PLATINUM,914
5511,667,Germany,Male,32,0,103846.65,1,1,0,20560.69,0,0,3,DIAMOND,225
5515,527,Germany,Female,28,2,123802.98,2,1,1,155846.69,0,0,2,PLATINUM,805
5526,579,Germany,Male,49,4,169377.31,1,1,1,123535.05,0,0,1,PLATINUM,650
5535,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1,1,5,PLATINUM,984
5537,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0,0,4,DIAMOND,661
5538,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0,0,5,GOLD,270
5545,609,Germany,Male,33,6,94126.67,1,0,0,93718.16,0,0,1,PLATINUM,1000
5551,583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0,0,3,DIAMOND,485
5553,666,Germany,Male,31,3,123212.08,2,1,1,112157.31,0,0,1,PLATINUM,981
5557,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0,0,4,DIAMOND,956
5558,677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1,1,3,SILVER,439
5559,850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1,1,1,GOLD,328
5565,683,Germany,Male,35,5,144961.97,1,0,1,26796.73,0,0,2,SILVER,574
5566,633,Germany,Male,42,3,126041.02,1,0,1,11796.89,0,0,5,GOLD,922
5567,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0,0,4,DIAMOND,917
5570,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1,1,1,DIAMOND,529
5576,566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1,1,2,PLATINUM,842
5585,432,Germany,Male,38,2,135559.8,2,1,1,71856.3,0,0,3,PLATINUM,622
5586,816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0,0,5,GOLD,402
5589,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1,1,5,GOLD,267
5590,775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0,0,4,GOLD,490
5598,616,Germany,Female,57,7,116936.81,1,1,1,104379.36,0,0,2,PLATINUM,336
5599,579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1,1,1,SILVER,546
5606,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1,1,2,DIAMOND,931
5607,641,Germany,Male,41,7,104405.54,3,1,0,17384.21,0,0,5,SILVER,532
5611,625,Germany,Male,42,6,100047.33,1,1,0,93429.95,0,0,4,GOLD,431
5628,681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0,0,2,GOLD,923
5640,477,Germany,Female,24,2,95675.62,2,0,0,162699.7,1,1,3,PLATINUM,355
5641,675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0,0,1,DIAMOND,960
5646,526,Germany,Female,35,9,118536.4,1,1,0,40980.87,1,1,3,DIAMOND,416
5650,616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0,0,4,SILVER,789
5651,521,Germany,Female,61,0,125193.96,1,1,1,109356.53,0,0,4,GOLD,312
5653,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,0,5,SILVER,410
5669,648,Germany,Male,33,7,135310.41,2,0,1,171668.2,0,0,3,DIAMOND,231
5677,655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0,0,5,DIAMOND,748
5679,778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0,0,5,GOLD,544
5680,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1,1,5,DIAMOND,878
5687,505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0,0,1,GOLD,421
5688,471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0,0,2,DIAMOND,485
5701,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1,1,2,SILVER,583
5704,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1,1,3,GOLD,854
5705,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0,0,2,SILVER,307
5712,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1,1,3,PLATINUM,959
5716,611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0,0,5,DIAMOND,299
5721,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,1,1,PLATINUM,594
5727,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1,1,2,SILVER,785
5737,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0,0,5,PLATINUM,348
5740,620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,0,4,SILVER,663
5750,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1,1,4,PLATINUM,965
5754,714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0,0,5,DIAMOND,696
5756,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0,0,4,DIAMOND,554
5758,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1,1,2,SILVER,356
5759,679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0,0,2,GOLD,720
5762,733,Germany,Male,39,5,91538.51,1,1,1,93783.0,0,0,3,PLATINUM,336
5774,706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0,0,4,GOLD,401
5776,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,1,2,SILVER,246
5780,604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0,0,1,DIAMOND,820
5781,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0,0,2,DIAMOND,498
5787,729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0,0,3,GOLD,309
5789,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1,1,3,GOLD,908
5791,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1,1,5,PLATINUM,883
5804,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1,1,2,GOLD,240
5814,618,Germany,Female,40,1,133245.52,2,1,1,54495.82,0,0,1,SILVER,299
5815,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0,0,5,PLATINUM,458
5817,613,Germany,Male,69,9,78778.49,1,0,1,8751.59,0,0,2,GOLD,680
5818,592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0,0,2,GOLD,962
5820,721,Germany,Male,37,4,98459.6,1,0,0,90821.66,0,0,3,GOLD,559
5821,671,Germany,Female,47,7,114603.76,2,1,0,153194.32,1,1,4,SILVER,499
5823,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1,1,5,SILVER,518
5826,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0,0,2,SILVER,831
5830,684,Germany,Male,37,4,138476.41,2,1,1,52367.29,0,0,3,SILVER,369
5833,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1,1,4,GOLD,891
5836,618,Germany,Female,29,10,100315.1,2,1,1,32526.64,0,0,1,SILVER,812
5839,594,Germany,Male,40,0,152092.44,2,1,1,83508.93,0,0,5,DIAMOND,373
5845,530,Germany,Male,33,9,75242.28,1,0,1,101694.67,0,0,4,SILVER,273
5848,758,Germany,Male,33,0,129142.54,2,1,1,26606.28,0,0,5,DIAMOND,464
5850,631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0,0,1,GOLD,357
5853,596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1,1,5,GOLD,791
5867,627,Germany,Male,62,3,143426.34,2,1,1,143104.3,0,0,4,DIAMOND,875
5869,562,Germany,Male,31,2,112708.2,1,0,1,186370.3,0,0,5,SILVER,249
5878,604,Germany,Male,36,10,113546.3,1,1,1,134875.37,0,0,1,DIAMOND,582
5884,552,Germany,Male,38,10,132271.12,2,1,1,46562.02,0,0,1,PLATINUM,925
5886,607,Germany,Male,40,5,90594.55,1,0,1,181598.25,0,0,4,DIAMOND,762
5887,675,Germany,Female,33,0,141816.25,1,1,0,64815.05,1,1,4,GOLD,290
5892,588,Germany,Male,35,3,104356.38,1,1,0,94498.82,0,0,5,GOLD,885
5895,738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0,0,5,SILVER,865
5904,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1,1,5,DIAMOND,322
5914,754,Germany,Male,27,7,117578.35,2,0,1,87908.01,0,0,2,DIAMOND,662
5918,600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0,0,1,DIAMOND,589
5925,706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0,0,5,DIAMOND,727
5927,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1,1,3,SILVER,839
5928,578,Germany,Female,36,8,129745.1,1,1,1,143683.75,0,0,2,DIAMOND,594
5931,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1,1,1,GOLD,806
5939,766,Germany,Male,30,4,127786.28,2,1,1,28879.3,0,0,1,SILVER,491
5942,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1,1,4,GOLD,547
5944,696,Germany,Male,43,4,114091.38,1,0,1,159888.1,0,0,3,DIAMOND,492
5948,473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0,0,5,DIAMOND,852
5949,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1,1,1,DIAMOND,696
5950,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,1,1,3,GOLD,597
5956,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0,0,2,GOLD,879
5957,612,Germany,Male,76,6,96166.88,1,1,1,191393.26,0,0,5,DIAMOND,693
5962,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1,1,2,SILVER,799
5963,850,Germany,Female,40,7,104449.8,1,1,1,747.88,0,0,4,PLATINUM,931
5972,548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1,1,1,GOLD,416
5981,634,Germany,Female,37,7,143258.85,2,1,0,192721.98,0,0,2,DIAMOND,760
5982,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0,0,1,SILVER,299
5983,619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0,0,2,GOLD,321
5987,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0,0,4,PLATINUM,784
5994,580,Germany,Male,35,10,136281.41,2,1,1,24799.47,0,0,3,GOLD,722
5996,638,Germany,Male,62,4,108716.59,2,1,1,74241.09,0,0,2,PLATINUM,442
6011,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1,1,1,PLATINUM,796
6016,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0,0,1,SILVER,493
6027,850,Germany,Male,44,3,140393.65,2,0,1,186285.52,0,0,5,SILVER,414
6031,740,Germany,Female,40,2,122295.17,2,1,1,30812.84,0,0,2,GOLD,318
6038,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0,0,5,SILVER,734
6045,549,Germany,Female,37,1,130622.34,2,1,1,128499.94,0,0,3,SILVER,623
6046,593,Germany,Male,69,2,187013.13,2,0,1,105898.69,0,0,1,GOLD,952
6052,452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0,0,5,SILVER,821
6055,479,Germany,Female,23,9,123575.51,1,0,1,95148.28,0,0,3,GOLD,787
6058,668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1,1,1,SILVER,239
6061,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1,1,3,GOLD,491
6065,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1,1,5,SILVER,958
6073,471,Germany,Female,36,5,90063.74,2,1,1,96366.7,0,0,1,SILVER,368
6077,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0,0,4,DIAMOND,700
6079,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,0,0,2,SILVER,718
6082,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0,0,4,GOLD,414
6083,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1,1,5,GOLD,748
6084,562,Germany,Female,31,9,117153.0,1,1,1,108675.01,0,0,4,PLATINUM,759
6085,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1,1,4,PLATINUM,647
6091,850,Germany,Female,33,2,83415.04,1,0,1,74917.64,0,0,3,PLATINUM,271
6092,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0,0,5,GOLD,799
6093,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0,0,5,DIAMOND,358
6096,642,Germany,Male,41,4,157777.58,1,1,0,67484.6,0,0,5,DIAMOND,720
6097,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1,1,5,DIAMOND,232
6098,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0,0,5,SILVER,307
6099,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1,1,2,GOLD,401
