,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
694,796,France,Female,45,2,109730.22,1,1,1,123882.73,0,0,2,DIAMOND,267
695,664,France,Male,57,6,0.0,2,1,1,15304.08,0,0,5,SILVER,564
700,750,France,Female,32,5,0.0,2,1,0,95611.47,0,0,1,SILVER,872
701,669,France,Male,30,7,95128.86,1,0,0,19799.26,0,0,4,PLATINUM,463
707,620,France,Male,42,4,0.0,2,1,0,6232.31,0,0,5,GOLD,402
708,580,France,Female,35,8,0.0,2,0,1,10357.03,0,0,3,GOLD,717
709,686,France,Female,34,3,123971.51,2,1,0,147794.63,0,0,5,PLATINUM,410
710,540,France,Male,48,0,148116.48,1,0,0,116973.48,0,0,3,GOLD,274
713,501,France,Female,41,3,144260.5,1,1,0,172114.67,0,0,5,DIAMOND,518
715,786,France,Male,34,9,0.0,2,1,0,144517.19,0,0,1,GOLD,723
718,474,France,Male,45,10,0.0,2,0,0,172175.9,0,0,4,PLATINUM,792
719,621,France,Female,43,5,0.0,1,1,1,47578.45,0,0,1,SILVER,777
722,669,France,Male,23,1,0.0,2,0,0,66088.83,0,0,1,GOLD,250
723,776,France,Female,38,2,169824.46,1,1,0,169291.7,0,0,5,SILVER,844
724,694,France,Male,36,3,97530.25,1,1,1,117140.41,0,0,5,SILVER,522
725,787,France,Female,42,10,145988.65,2,1,1,79510.37,0,0,4,DIAMOND,396
726,580,France,Male,37,9,0.0,2,0,1,77108.66,0,0,1,DIAMOND,537
727,711,France,Female,25,7,0.0,3,1,1,9679.28,0,0,3,PLATINUM,865
728,673,France,Female,40,5,137494.28,1,1,0,81753.92,0,0,1,SILVER,748
729,499,France,Female,57,1,0.0,1,0,0,131372.38,1,1,3,GOLD,251
730,591,France,Male,24,6,147360.0,1,1,1,25310.82,0,0,3,SILVER,602
731,769,France,Female,25,10,0.0,2,0,0,187925.75,0,0,3,DIAMOND,865
735,497,France,Male,47,6,0.0,1,1,1,90055.08,0,0,5,SILVER,592
737,525,France,Male,36,2,114628.4,1,0,1,168290.06,0,0,1,SILVER,969
738,725,France,Male,46,6,0.0,2,1,0,161767.38,0,0,2,GOLD,393
739,692,France,Female,28,8,95059.02,2,1,0,44420.18,0,0,1,GOLD,588
740,618,France,Female,24,7,128736.39,1,0,1,37147.61,0,0,2,DIAMOND,517
741,546,France,Male,24,8,156325.38,1,1,1,125381.02,0,0,2,DIAMOND,494
742,635,France,Male,29,7,105405.97,1,1,1,149853.89,0,0,2,PLATINUM,274
743,611,France,Female,49,2,88915.37,3,0,0,161435.02,1,1,1,PLATINUM,561
744,650,France,Male,60,8,0.0,2,1,1,102925.76,0,0,3,GOLD,256
745,606,France,Male,40,5,0.0,2,1,1,70899.27,0,0,2,DIAMOND,664
746,844,France,Male,18,2,160980.03,1,0,0,145936.28,0,0,5,DIAMOND,821
750,649,France,Male,41,0,0.0,2,0,1,130567.02,0,0,4,GOLD,547
752,490,France,Female,35,7,107749.03,1,1,1,3937.37,0,0,5,PLATINUM,960
755,803,France,Male,31,9,157120.86,2,1,0,141300.53,0,0,3,GOLD,963
758,633,France,Female,37,9,156091.97,1,1,0,72008.61,0,0,5,GOLD,519
759,664,France,Male,58,5,98668.18,1,1,1,60887.58,0,0,1,DIAMOND,773
760,600,France,Female,43,5,134022.06,1,1,0,194764.83,0,0,3,GOLD,568
761,693,France,Female,35,5,124151.09,1,1,0,88705.14,1,1,5,DIAMOND,854
766,700,France,Female,82,2,0.0,2,0,1,182055.36,0,0,2,GOLD,603
769,531,France,Female,63,1,114715.71,1,0,1,24506.95,1,1,2,PLATINUM,908
771,717,France,Male,31,4,129722.57,1,0,0,41176.6,0,0,5,GOLD,585
772,589,France,Male,32,2,0.0,2,0,1,9468.64,0,0,2,GOLD,539
773,767,France,Male,36,3,139180.2,1,0,0,123880.19,0,0,2,DIAMOND,277
775,648,France,Male,33,7,134944.0,1,1,1,117036.38,0,0,2,PLATINUM,219
778,754,France,Male,28,8,0.0,2,1,1,52615.62,0,0,4,DIAMOND,497
780,639,France,Male,27,8,0.0,2,1,0,192247.35,0,0,2,PLATINUM,740
781,774,France,Female,28,1,71264.02,2,0,1,68759.57,0,0,5,GOLD,461
782,517,France,Male,41,2,0.0,2,0,1,75937.47,0,0,4,SILVER,540
783,571,France,Female,35,8,0.0,2,0,0,84569.13,0,0,3,SILVER,329
786,688,France,Male,26,1,0.0,2,1,1,104435.94,0,0,2,PLATINUM,381
790,698,France,Male,36,2,82275.35,2,1,1,93249.26,0,0,5,GOLD,925
791,611,France,Male,49,3,0.0,2,1,1,142917.54,0,0,4,PLATINUM,437
794,654,France,Male,29,1,0.0,1,1,0,180345.44,0,0,3,SILVER,711
796,702,France,Female,46,9,98444.19,1,0,1,109563.28,0,0,1,PLATINUM,511
798,683,France,Female,35,6,187530.66,2,1,1,37976.36,0,0,3,SILVER,511
800,605,France,Male,52,7,0.0,2,1,1,173952.5,0,0,3,PLATINUM,435
804,850,France,Male,39,4,127771.35,2,0,1,151738.54,0,0,4,PLATINUM,404
806,793,France,Female,33,0,0.0,1,0,0,175544.02,0,0,4,GOLD,987
807,628,France,Male,69,5,0.0,2,1,1,181964.6,0,0,3,DIAMOND,348
809,657,France,Female,37,6,95845.6,1,1,0,122218.23,0,0,5,GOLD,517
810,618,France,Female,35,10,0.0,2,1,0,180439.75,0,0,1,DIAMOND,341
814,700,France,Female,26,2,0.0,2,0,0,50051.42,0,0,5,DIAMOND,417
815,745,France,Male,25,5,157993.15,2,1,0,146041.45,0,0,1,SILVER,395
816,696,France,Male,29,8,0.0,2,1,0,191166.09,0,0,5,GOLD,921
819,720,France,Female,43,6,137824.03,2,1,0,172557.77,0,0,4,GOLD,506
821,841,France,Female,36,5,156021.31,1,0,0,122662.98,0,0,4,DIAMOND,242
826,680,France,Female,47,5,0.0,2,1,1,179843.33,0,0,1,DIAMOND,735
829,577,France,Female,39,10,0.0,2,1,0,10553.31,0,0,2,PLATINUM,596
830,684,France,Female,34,6,0.0,2,1,1,130928.22,0,0,3,SILVER,372
834,633,France,Female,30,6,0.0,2,0,0,41642.29,0,0,2,DIAMOND,565
835,559,France,Male,34,2,137390.11,2,1,0,9677.0,0,0,4,PLATINUM,796
839,507,France,Male,36,4,83543.37,1,0,0,140134.43,0,0,1,DIAMOND,691
841,818,France,Female,31,1,186796.37,1,0,0,178252.63,0,0,4,PLATINUM,417
844,640,France,Male,44,3,137148.68,1,1,0,92381.01,0,0,1,PLATINUM,351
845,505,France,Male,49,7,80001.23,1,0,0,135180.11,0,0,5,GOLD,726
847,468,France,Female,42,5,0.0,2,1,0,125305.34,0,0,3,GOLD,780
849,705,France,Male,25,0,97544.29,1,0,1,59887.15,0,0,4,DIAMOND,723
853,653,France,Female,43,6,0.0,2,1,1,7330.59,0,0,5,DIAMOND,848
854,675,France,Female,57,8,0.0,2,0,1,95463.29,0,0,3,SILVER,632
859,598,France,Male,64,1,0.0,2,1,0,195635.3,1,1,1,PLATINUM,839
860,667,France,Male,43,8,190227.46,1,1,0,97508.04,1,1,3,DIAMOND,680
861,548,France,Female,32,2,172448.77,1,1,0,188083.77,1,1,2,GOLD,374
862,725,France,Male,41,7,113980.21,1,1,1,116704.25,0,0,4,DIAMOND,240
863,717,France,Male,53,6,0.0,2,0,1,97614.87,0,0,2,DIAMOND,477
864,594,France,Male,38,4,0.0,2,0,0,186884.04,0,0,1,SILVER,477
866,545,France,Male,38,1,88293.13,2,1,1,24302.95,0,0,3,GOLD,331
867,636,France,Female,48,1,170833.46,1,1,0,110510.28,1,1,1,PLATINUM,654
869,435,France,Male,36,4,0.0,1,1,1,197015.2,0,0,4,PLATINUM,758
870,535,France,Female,40,8,0.0,1,1,1,27689.77,0,0,1,DIAMOND,514
872,722,France,Female,35,2,163943.89,2,1,1,15068.18,0,0,1,GOLD,883
873,561,France,Male,28,7,0.0,2,1,0,7797.01,0,0,5,PLATINUM,933
874,645,France,Female,38,5,101430.3,2,0,1,4400.32,0,0,1,GOLD,573
875,501,France,Female,39,9,117301.66,1,0,0,182025.95,0,0,5,SILVER,721
878,574,France,Female,33,3,134348.57,1,1,0,63163.99,0,0,4,DIAMOND,596
879,518,France,Female,45,9,105525.65,2,1,1,73418.29,0,0,3,DIAMOND,610
880,749,France,Female,60,6,0.0,1,1,0,17978.68,1,1,5,SILVER,718
881,679,France,Female,43,4,0.0,3,1,0,115136.51,1,1,2,DIAMOND,961
882,565,France,Male,36,6,106192.1,1,1,0,149575.59,0,0,5,DIAMOND,237
883,643,France,Female,45,4,45144.43,1,1,0,60917.24,1,1,5,DIAMOND,450
884,515,France,Male,65,7,92113.61,1,1,1,142548.33,0,0,5,PLATINUM,802
885,521,France,Male,25,7,0.0,2,1,1,157878.67,0,0,1,SILVER,323
887,585,France,Male,42,2,0.0,2,1,1,18657.77,0,0,4,SILVER,805
889,542,France,Female,43,8,145618.37,1,0,1,10350.74,0,0,3,PLATINUM,292
892,577,France,Male,42,9,0.0,1,1,0,74077.91,0,0,3,SILVER,897
893,703,France,Female,51,3,0.0,3,1,1,77294.56,1,1,2,DIAMOND,924
896,718,France,Male,35,8,0.0,2,1,0,94820.85,0,0,5,PLATINUM,769
897,621,France,Female,40,6,0.0,1,1,0,155155.25,0,0,5,PLATINUM,959
898,523,France,Female,40,2,102967.41,1,1,0,128702.1,1,1,1,PLATINUM,606
901,643,France,Male,36,7,161064.64,2,0,1,84294.82,0,0,1,SILVER,233
902,645,France,Female,48,7,90612.34,1,1,1,149139.13,0,0,3,DIAMOND,803
903,568,France,Male,28,5,145105.64,2,1,0,185489.11,0,0,5,GOLD,975
904,599,France,Male,58,4,0.0,1,0,0,176407.15,1,1,2,GOLD,818
905,672,France,Female,45,9,0.0,1,1,1,92027.69,1,1,1,PLATINUM,397
906,685,France,Male,33,6,174912.72,1,1,1,43932.54,0,0,1,PLATINUM,948
907,516,France,Female,46,1,104947.72,1,1,0,115789.25,1,1,5,DIAMOND,665
910,604,France,Male,36,6,116229.85,2,1,1,79633.38,0,0,3,PLATINUM,684
914,569,France,Male,35,10,124525.52,1,1,1,193793.78,0,0,5,PLATINUM,693
915,596,France,Male,47,6,0.0,1,1,0,74835.65,0,0,2,GOLD,458
916,475,France,Male,39,6,0.0,1,1,1,56999.9,1,1,1,GOLD,388
917,646,France,Female,45,3,47134.75,1,1,1,57236.44,0,0,3,PLATINUM,939
920,729,France,Male,44,5,0.0,2,0,1,9200.54,0,0,4,GOLD,685
922,555,France,Male,51,5,0.0,3,1,0,189122.89,1,1,1,PLATINUM,406
924,785,France,Female,34,9,70302.48,1,1,1,68600.36,0,0,4,SILVER,667
929,764,France,Female,24,7,106234.02,1,0,0,115676.38,0,0,2,SILVER,429
935,619,France,Female,38,3,0.0,2,0,1,116467.35,0,0,1,PLATINUM,348
936,775,France,Male,52,8,109922.61,1,1,1,96823.32,1,1,4,SILVER,347
938,577,France,Female,37,4,0.0,1,1,1,79881.39,0,0,1,PLATINUM,642
939,724,France,Female,37,10,68598.56,1,1,0,157862.82,0,0,1,GOLD,260
941,696,France,Female,31,8,0.0,2,0,0,191074.11,0,0,4,SILVER,665
942,376,France,Female,46,6,0.0,1,1,0,157333.69,1,1,2,PLATINUM,979
944,745,France,Male,36,8,67226.37,1,1,0,130789.6,0,0,2,DIAMOND,296
947,715,France,Female,38,5,118590.41,1,1,1,5684.17,1,1,4,GOLD,788
948,659,France,Male,67,4,145981.87,1,1,1,131043.2,0,0,1,PLATINUM,513
949,684,France,Female,48,3,73309.38,1,0,0,21228.34,1,1,3,DIAMOND,579
950,635,France,Female,48,8,130796.33,2,1,1,43250.3,0,0,4,SILVER,885
955,706,France,Female,44,4,129605.99,1,0,0,69865.49,0,0,3,SILVER,528
959,629,France,Female,37,6,129101.3,1,1,1,23971.33,0,0,1,DIAMOND,330
965,663,France,Female,42,5,124626.07,1,1,1,78004.5,0,0,2,SILVER,676
966,563,France,Female,34,6,139810.34,1,1,1,152417.79,0,0,5,DIAMOND,254
968,544,France,Male,37,3,84496.71,1,0,0,79972.09,0,0,5,PLATINUM,939
970,638,France,Female,48,10,138333.03,1,1,1,47679.14,0,0,3,SILVER,893
971,723,France,Male,25,3,0.0,2,1,1,134509.47,0,0,2,DIAMOND,409
974,730,France,Male,34,5,122453.37,2,1,0,138882.98,0,0,4,DIAMOND,822
976,586,France,Female,43,8,132558.26,1,1,0,67046.83,1,1,2,SILVER,230
977,520,France,Female,38,4,0.0,2,1,0,56388.63,0,0,2,DIAMOND,867
978,652,France,Female,48,8,133297.24,1,1,0,77764.37,0,0,1,GOLD,619
979,550,France,Female,46,7,0.0,2,1,0,130590.35,0,0,5,GOLD,473
980,594,France,Male,27,0,197041.8,1,0,0,151912.49,0,0,2,PLATINUM,690
982,668,France,Male,32,7,0.0,2,1,1,777.37,0,0,2,GOLD,883
984,773,France,Male,25,1,124532.78,2,0,1,11723.57,0,0,4,GOLD,692
986,566,France,Male,36,1,142120.91,1,1,0,79616.37,0,0,5,GOLD,542
989,722,France,Female,49,3,168197.66,1,1,0,140765.57,1,1,1,SILVER,383
990,655,France,Male,37,5,93147.0,2,1,0,66214.13,0,0,1,GOLD,435
991,615,France,Female,35,2,97440.02,2,1,1,139816.1,0,0,3,SILVER,287
999,759,France,Female,38,1,104091.29,1,0,0,91561.91,0,0,1,PLATINUM,875
1001,788,France,Female,43,10,0.0,2,1,1,116111.51,0,0,4,DIAMOND,797
1003,646,France,Female,42,3,175159.9,2,0,0,67124.48,1,1,3,DIAMOND,641
1007,564,France,Male,42,7,99824.45,1,1,1,36721.4,0,0,1,GOLD,563
1008,444,France,Male,45,6,0.0,1,1,0,130009.85,1,1,4,GOLD,669
1010,724,France,Male,40,10,0.0,1,1,0,127847.25,1,1,5,GOLD,699
1012,548,France,Female,29,4,0.0,2,0,1,48673.18,0,0,4,DIAMOND,504
1015,676,France,Female,37,5,89634.69,1,1,1,169583.18,1,1,4,DIAMOND,982
1019,633,France,Male,31,1,0.0,1,1,0,48606.71,0,0,3,GOLD,804
1020,625,France,Male,49,6,173434.9,1,1,0,165580.93,1,1,3,SILVER,835
1022,547,France,Female,48,1,179380.74,2,0,1,69263.1,0,0,3,DIAMOND,672
1023,642,France,Male,32,3,0.0,2,1,1,88698.83,0,0,1,SILVER,350
1024,718,France,Female,25,4,108691.95,1,1,0,63030.97,0,0,2,DIAMOND,723
1025,582,France,Female,32,4,0.0,2,1,0,59668.81,0,0,4,SILVER,727
1026,628,France,Male,33,6,0.0,2,0,0,184230.23,0,0,3,SILVER,529
1030,730,France,Male,39,1,116537.6,1,0,0,145679.6,0,0,1,GOLD,453
1031,631,France,Female,22,3,0.0,2,0,0,30781.77,0,0,1,PLATINUM,982
1033,645,France,Male,29,1,130131.08,2,0,1,196474.35,0,0,4,SILVER,846
1034,663,France,Male,46,3,0.0,2,0,1,176276.1,0,0,1,DIAMOND,275
1036,521,France,Male,30,2,107316.09,1,1,0,64299.82,0,0,2,SILVER,945
1037,625,France,Female,24,1,0.0,2,1,1,180969.55,0,0,2,DIAMOND,570
1038,523,France,Male,30,1,83181.29,1,1,1,138176.78,0,0,4,SILVER,246
1039,714,France,Female,72,3,0.0,1,1,1,86733.61,0,0,4,SILVER,354
1041,722,France,Male,30,5,0.0,2,1,0,166376.54,0,0,5,PLATINUM,282
1043,579,France,Male,35,1,0.0,2,1,0,4460.2,0,0,1,GOLD,473
1044,670,France,Female,38,4,119624.54,2,1,1,110472.12,0,0,4,PLATINUM,732
1047,726,France,Female,48,4,0.0,1,1,0,114020.06,1,1,2,DIAMOND,283
1050,682,France,Male,30,4,0.0,1,0,1,161465.31,0,0,2,DIAMOND,252
1057,581,France,Female,47,1,122949.14,1,0,0,180251.68,1,1,2,DIAMOND,983
1059,850,France,Male,38,7,80293.98,1,0,0,126555.74,0,0,3,SILVER,609
1063,812,France,Male,34,5,103818.43,1,1,1,166038.27,0,0,4,GOLD,230
1064,723,France,Female,20,4,0.0,2,1,1,140385.33,0,0,1,PLATINUM,360
1065,512,France,Male,36,4,152169.12,2,0,0,38629.3,1,1,5,DIAMOND,555
1066,731,France,Female,52,10,0.0,1,1,1,24998.75,1,1,1,DIAMOND,333
1068,594,France,Male,57,6,0.0,1,1,0,19376.56,1,1,5,GOLD,661
1069,844,France,Male,40,7,113348.14,1,1,0,31904.31,1,1,4,SILVER,326
1074,535,France,Female,31,7,111855.04,2,1,1,36278.89,0,0,1,DIAMOND,467
1077,658,France,Male,29,3,145512.84,1,1,0,20207.02,0,0,5,DIAMOND,783
1079,664,France,Male,32,10,107209.73,1,1,1,112340.2,0,0,2,DIAMOND,739
1083,678,France,Female,32,5,0.0,2,1,0,90284.47,0,0,2,GOLD,783
1084,796,France,Male,24,8,0.0,2,1,0,61349.37,0,0,4,GOLD,612
1085,803,France,Male,42,5,0.0,1,1,0,196466.83,1,1,1,GOLD,534
1086,712,France,Male,36,2,100749.5,3,0,0,70758.37,1,1,2,PLATINUM,291
1087,498,France,Female,31,10,0.0,2,1,0,13892.57,0,0,1,PLATINUM,433
1089,628,France,Female,51,3,123981.31,2,1,1,40546.15,0,0,5,SILVER,351
1091,732,France,Male,36,7,126195.81,1,1,1,133172.48,0,0,1,DIAMOND,549
1092,715,France,Male,41,4,94267.9,1,0,1,152821.12,1,1,5,GOLD,831
1093,651,France,Male,40,4,0.0,2,1,1,147715.83,0,0,5,SILVER,771
1094,813,France,Male,34,0,0.0,2,1,0,43169.15,0,0,2,DIAMOND,505
1095,692,France,Male,29,4,0.0,1,1,0,76755.99,1,1,3,PLATINUM,686
1097,543,France,Male,36,6,0.0,2,1,0,176728.28,0,0,4,GOLD,894
1098,790,France,Female,26,4,141581.71,2,0,0,98309.27,0,0,3,DIAMOND,320
1100,850,France,Female,39,2,148586.64,1,1,1,176791.27,0,0,2,DIAMOND,373
1104,589,France,Male,28,7,0.0,2,1,0,151645.96,0,0,4,SILVER,553
1105,514,France,Female,46,3,106511.85,1,1,0,55072.32,0,0,5,GOLD,478
1106,678,France,Female,38,2,0.0,2,0,0,115068.99,0,0,1,PLATINUM,223
1109,595,France,Male,31,4,0.0,2,1,0,189995.86,0,0,2,PLATINUM,511
1110,713,France,Female,52,0,185891.54,1,1,1,46369.57,1,1,4,PLATINUM,544
1112,690,France,Female,42,3,92578.14,2,0,0,70810.6,0,0,5,DIAMOND,962
1114,608,France,Female,62,8,144976.5,1,0,0,175836.03,1,1,1,GOLD,836
1116,519,France,Male,42,8,0.0,2,1,1,101485.72,0,0,4,SILVER,427
1117,731,France,Female,47,1,115414.19,3,0,0,191734.67,1,1,3,GOLD,611
1121,809,France,Female,24,4,0.0,2,1,0,193518.76,0,0,1,GOLD,507
1128,675,France,Female,32,2,155663.31,1,1,0,97658.66,0,0,2,SILVER,655
1129,669,France,Female,35,7,0.0,1,1,1,49108.23,1,1,1,SILVER,335
1132,628,France,Male,37,0,0.0,2,1,1,171707.93,0,0,4,GOLD,668
1133,559,France,Male,34,4,0.0,2,1,1,66721.98,0,0,2,GOLD,784
1134,769,France,Female,27,2,0.0,1,1,1,57876.05,0,0,4,SILVER,801
1136,750,France,Male,22,5,0.0,2,0,1,105125.65,0,0,5,GOLD,950
1137,583,France,Female,42,4,0.0,2,1,0,17439.66,0,0,5,DIAMOND,322
1140,618,France,Female,37,5,96652.86,1,1,0,98686.4,1,1,3,DIAMOND,383
1141,617,France,Male,40,5,190008.32,2,1,1,107047.92,0,0,4,GOLD,486
1143,630,France,Male,43,9,0.0,2,1,1,34338.04,0,0,4,GOLD,649
1145,546,France,Male,28,8,0.0,1,1,0,159254.29,0,0,2,GOLD,715
1149,655,France,Male,38,4,0.0,2,0,0,110527.71,0,0,1,GOLD,437
1150,700,France,Female,27,6,137963.07,1,0,0,8996.79,0,0,1,GOLD,781
1155,729,France,Male,34,3,152303.8,1,1,0,12128.69,0,0,2,PLATINUM,980
1156,615,France,Male,49,3,0.0,2,1,1,49872.33,0,0,5,GOLD,678
1160,513,France,Male,35,8,0.0,1,1,0,76640.29,1,1,4,GOLD,276
1161,755,France,Male,41,6,104817.41,1,1,0,126013.58,1,1,1,GOLD,224
1162,615,France,Female,30,9,0.0,1,1,0,87347.82,0,0,3,SILVER,437
1164,850,France,Female,36,0,164850.54,1,1,1,62722.44,0,0,1,PLATINUM,377
1167,548,France,Female,35,10,0.0,1,1,1,31299.71,0,0,5,SILVER,638
1168,607,France,Female,27,2,0.0,2,1,0,63495.86,0,0,3,DIAMOND,377
1169,653,France,Female,38,8,102133.38,1,1,1,166520.96,0,0,3,SILVER,795
1176,726,France,Male,34,9,0.0,2,0,0,14121.61,0,0,3,SILVER,616
1177,626,France,Male,21,1,0.0,2,1,0,66232.23,0,0,3,GOLD,775
1178,552,France,Male,49,4,0.0,1,1,1,190296.76,1,1,1,SILVER,759
1180,621,France,Male,34,6,0.0,2,1,1,99128.13,0,0,3,DIAMOND,248
1182,673,France,Female,43,5,168069.73,1,1,1,146992.24,1,1,4,GOLD,732
1183,652,France,Male,36,1,0.0,2,1,1,151314.98,0,0,1,PLATINUM,946
1185,756,France,Male,37,3,132623.6,1,1,1,58974.0,0,0,1,GOLD,677
1186,670,France,Female,35,3,103465.02,2,1,1,174627.06,0,0,3,SILVER,671
1187,765,France,Female,50,9,126547.8,1,1,1,79579.94,1,1,1,PLATINUM,357
1188,528,France,Male,30,2,128262.72,2,1,0,50771.16,0,0,2,PLATINUM,791
1189,701,France,Male,40,5,169742.64,1,1,1,153537.55,1,1,4,GOLD,840
1190,797,France,Female,29,1,0.0,2,1,1,132975.39,0,0,2,SILVER,779
1194,764,France,Female,24,7,0.0,2,1,0,186105.99,0,0,1,SILVER,410
1195,676,France,Female,43,2,0.0,1,1,1,55119.53,0,0,1,PLATINUM,679
1198,584,France,Male,38,9,104584.16,1,1,0,176678.72,0,0,4,GOLD,565
1199,645,France,Male,41,7,0.0,1,0,1,28667.56,0,0,1,SILVER,892
1202,529,France,Male,22,5,0.0,1,1,0,151169.83,0,0,5,PLATINUM,588
1203,463,France,Male,35,2,101257.16,1,1,1,118113.64,0,0,4,PLATINUM,900
1204,630,France,Female,40,7,0.0,2,1,1,34453.17,0,0,4,GOLD,777
1205,780,France,Male,76,10,121313.88,1,0,1,64872.33,0,0,3,DIAMOND,908
1208,697,France,Female,47,6,128252.66,1,1,1,168053.4,0,0,1,DIAMOND,281
1209,850,France,Female,32,7,0.0,2,0,0,155227.0,0,0,1,GOLD,990
1210,711,France,Male,51,7,0.0,3,1,0,38409.79,1,1,2,SILVER,631
1211,452,France,Female,32,5,0.0,2,0,1,75279.39,0,0,1,GOLD,923
1213,694,France,Female,22,4,0.0,2,1,1,11525.72,0,0,1,GOLD,988
1216,572,France,Male,33,5,0.0,1,0,1,41139.05,0,0,4,SILVER,404
1218,706,France,Female,23,5,0.0,1,0,0,164128.41,1,1,2,GOLD,620
1221,791,France,Male,37,2,163789.49,2,1,0,75832.53,0,0,3,GOLD,340
1222,536,France,Male,46,1,65733.41,1,1,0,61094.53,0,0,2,SILVER,942
1227,557,France,Female,28,7,146445.24,2,1,0,184317.74,0,0,1,GOLD,743
1228,659,France,Female,38,3,0.0,2,1,0,158553.1,0,0,5,SILVER,804
1234,771,France,Female,66,7,143773.07,1,1,1,130827.88,0,0,2,DIAMOND,625
1237,717,France,Male,42,5,0.0,2,1,0,172665.21,0,0,3,GOLD,594
1238,746,France,Male,24,3,137492.35,2,0,1,170142.09,0,0,3,PLATINUM,642
1239,569,France,Male,28,7,0.0,2,1,0,73977.23,0,0,1,GOLD,688
1240,579,France,Male,36,9,129829.59,1,1,1,60906.12,0,0,5,GOLD,725
1241,519,France,Female,21,1,146329.57,2,1,1,194867.27,0,0,5,PLATINUM,398
1245,626,France,Female,44,10,81553.93,1,1,0,20063.63,1,1,1,SILVER,780
1246,666,France,Female,66,7,0.0,2,1,1,99792.82,0,0,5,GOLD,545
1247,512,France,Male,24,6,0.0,2,1,0,37654.31,0,0,2,DIAMOND,572
1249,803,France,Female,26,4,0.0,2,1,1,181208.47,0,0,2,DIAMOND,1000
1252,693,France,Male,68,4,97705.99,1,1,1,61569.07,0,0,1,GOLD,949
1254,628,France,Female,46,1,46870.43,4,1,0,31272.14,1,1,1,DIAMOND,826
1256,733,France,Male,42,9,120094.93,1,1,0,184056.45,0,0,5,PLATINUM,668
1257,628,France,Female,38,3,0.0,2,1,1,48924.73,0,0,3,GOLD,914
1258,633,France,Female,33,3,0.0,2,1,0,191111.02,0,0,5,PLATINUM,674
1263,638,France,Female,42,7,165679.92,1,0,0,32916.29,0,0,3,GOLD,717
1265,534,France,Female,55,8,116973.26,3,1,0,122066.5,1,1,1,PLATINUM,840
1266,548,France,Female,36,3,0.0,1,1,0,65996.9,0,0,5,SILVER,409
1268,658,France,Female,44,6,148481.09,1,1,0,130529.13,0,0,4,SILVER,940
1269,554,France,Female,38,4,137654.05,2,1,1,172629.67,0,0,2,PLATINUM,326
1271,723,France,Male,42,2,99095.73,1,1,1,17512.53,0,0,3,DIAMOND,505
1273,474,France,Male,33,5,0.0,2,1,0,181945.52,1,1,1,DIAMOND,454
1275,719,France,Male,32,9,146605.27,1,1,1,77119.45,0,0,2,GOLD,603
1277,743,France,Male,42,7,77002.2,2,1,1,80428.42,0,0,2,PLATINUM,993
1279,521,France,Female,39,6,0.0,2,0,1,27375.15,0,0,5,GOLD,843
1282,622,France,Male,35,8,0.0,2,1,1,131772.51,0,0,5,SILVER,574
1283,669,France,Male,45,7,149364.58,1,0,1,173454.07,0,0,5,SILVER,263
1284,583,France,Male,59,7,127450.14,1,0,1,67552.71,0,0,2,GOLD,992
1292,794,France,Female,41,7,0.0,2,1,1,74275.08,0,0,2,GOLD,266
1293,641,France,Male,30,2,87505.47,2,0,1,7278.57,0,0,2,DIAMOND,893
1294,824,France,Male,30,0,133634.02,1,1,1,162053.92,0,0,1,PLATINUM,977
1297,498,France,Male,34,5,0.0,2,1,1,91711.66,0,0,1,GOLD,949
1298,683,France,Male,30,10,57657.49,1,0,0,79240.9,0,0,3,GOLD,905
1300,538,France,Male,37,1,134752.08,1,1,0,162511.55,0,0,2,SILVER,710
1302,428,France,Female,31,2,0.0,2,1,0,54487.43,0,0,3,PLATINUM,221
1304,718,France,Female,31,0,118100.59,2,1,0,103165.15,0,0,4,GOLD,870
1308,710,France,Male,33,10,118327.17,2,1,1,192928.82,0,0,1,GOLD,809
1311,850,France,Female,37,7,153147.75,1,1,1,152235.3,0,0,5,GOLD,867
1312,542,France,Male,38,8,65942.26,1,1,1,68093.23,1,1,4,PLATINUM,258
1313,809,France,Male,38,3,0.0,2,1,1,80061.31,0,0,3,DIAMOND,533
1314,675,France,Male,54,2,0.0,1,1,0,149583.67,1,1,5,SILVER,752
1316,850,France,Female,31,4,0.0,2,1,1,33082.81,0,0,1,PLATINUM,898
1317,789,France,Male,37,3,0.0,1,1,0,121883.87,1,1,4,SILVER,259
1318,598,France,Female,43,5,0.0,3,1,1,100722.72,1,1,1,SILVER,858
1320,687,France,Female,47,7,0.0,2,1,1,177624.01,0,0,1,DIAMOND,517
1321,724,France,Male,40,6,0.0,2,0,0,106149.48,0,0,3,PLATINUM,437
1322,700,France,Female,44,2,58781.76,1,1,0,16874.92,0,0,3,PLATINUM,785
1325,613,France,Female,46,8,167795.6,1,0,1,44390.38,0,0,2,DIAMOND,411
1326,781,France,Female,38,3,128345.69,2,1,0,63218.85,0,0,2,SILVER,608
1329,743,France,Female,40,6,0.0,1,1,0,28280.8,1,1,2,PLATINUM,744
1332,778,France,Male,38,3,145018.49,2,1,1,126702.41,0,0,2,SILVER,598
