,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
4956,660,Spain,Male,33,2,80462.24,1,0,0,150422.35,0,0,2,DIAMOND,652
4959,543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0,0,2,GOLD,880
4968,604,Spain,Male,41,3,0.0,1,0,0,11819.84,0,0,4,PLATINUM,536
4969,655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0,0,3,DIAMOND,580
4970,689,Spain,Male,38,2,0.0,1,1,1,82709.8,0,0,5,DIAMOND,621
4971,681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0,0,1,SILVER,906
4974,638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1,1,2,SILVER,381
4977,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0,0,5,GOLD,454
4981,667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1,1,1,DIAMOND,606
4986,684,Spain,Female,36,4,0.0,1,1,0,117038.96,0,0,1,SILVER,718
4990,659,Spain,Female,33,8,115409.6,1,0,1,1539.21,0,0,1,SILVER,595
4997,722,Spain,Male,43,1,0.0,1,1,0,44560.17,1,1,5,SILVER,448
4998,559,Spain,Female,40,7,144470.77,1,1,1,18917.95,0,0,3,SILVER,255
4999,584,Spain,Female,38,3,0.0,2,1,1,4525.4,0,0,2,GOLD,941
5001,754,Spain,Male,35,4,0.0,2,1,1,9658.41,0,0,1,SILVER,474
5007,554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1,1,4,PLATINUM,818
5009,656,Spain,Male,33,4,0.0,2,1,0,116706.0,0,0,4,SILVER,994
5011,480,Spain,Male,47,8,75408.33,1,1,0,25887.89,1,1,4,SILVER,556
5014,758,Spain,Female,35,5,0.0,2,0,0,100365.51,0,0,1,DIAMOND,833
5035,657,Spain,Male,34,5,154983.98,1,1,0,27738.01,0,0,2,PLATINUM,762
5037,606,Spain,Male,38,7,128578.52,1,1,1,193878.51,0,0,4,SILVER,260
5040,829,Spain,Male,50,7,0.0,2,0,1,178458.86,0,0,2,SILVER,332
5041,567,Spain,Male,29,8,0.0,2,1,0,156125.72,0,0,3,GOLD,914
5043,712,Spain,Female,44,2,0.0,2,0,0,45738.94,0,0,5,PLATINUM,334
5046,793,Spain,Male,25,3,100913.57,1,0,0,10579.72,0,0,5,SILVER,793
5047,471,Spain,Male,26,8,0.0,2,1,1,179655.87,0,0,4,GOLD,388
5049,784,Spain,Male,38,10,122267.85,1,0,0,145759.93,0,0,5,PLATINUM,510
5051,704,Spain,Male,36,8,127397.34,1,1,0,151335.24,0,0,1,DIAMOND,555
5054,640,Spain,Male,36,4,0.0,1,0,0,173016.46,0,0,4,SILVER,362
5055,739,Spain,Male,31,1,0.0,2,1,1,58469.75,0,0,1,GOLD,252
5063,614,Spain,Female,41,7,146997.64,2,0,0,137791.18,0,0,5,PLATINUM,524
5068,712,Spain,Female,79,5,108078.56,1,1,1,174118.93,0,0,2,GOLD,583
5069,655,Spain,Female,29,9,0.0,2,0,1,85736.26,0,0,5,DIAMOND,686
5075,792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0,0,5,PLATINUM,298
5078,743,Spain,Male,35,6,79388.33,1,1,1,193360.69,0,0,3,DIAMOND,585
5082,724,Spain,Female,41,4,142880.28,3,0,0,185541.2,1,1,5,SILVER,905
5083,653,Spain,Female,38,9,149571.94,1,1,0,118383.18,0,0,1,SILVER,896
5086,719,Spain,Male,50,2,0.0,2,0,0,10772.13,0,0,4,PLATINUM,930
5087,740,Spain,Male,43,9,0.0,1,1,0,199290.68,1,1,4,PLATINUM,891
5095,705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0,0,4,GOLD,336
5097,650,Spain,Male,20,8,0.0,2,1,1,113469.65,0,0,4,PLATINUM,776
5100,572,Spain,Female,26,5,0.0,2,1,0,119381.41,0,0,2,SILVER,502
5101,622,Spain,Female,58,2,0.0,2,1,1,33277.31,0,0,5,PLATINUM,746
5102,662,Spain,Male,20,9,104508.77,2,0,0,73107.53,0,0,5,DIAMOND,944
5104,714,Spain,Male,44,7,0.0,1,0,1,6923.11,0,0,2,DIAMOND,902
5107,847,Spain,Female,37,9,112712.17,1,1,0,116097.26,0,0,1,GOLD,355
5108,650,Spain,Male,55,9,119618.42,1,1,1,29861.13,0,0,4,GOLD,405
5109,710,Spain,Female,28,6,0.0,1,1,0,48426.98,0,0,3,GOLD,406
5112,536,Spain,Female,28,4,0.0,1,1,1,136197.65,0,0,1,PLATINUM,937
5121,677,Spain,Female,35,0,0.0,2,0,0,76637.38,0,0,4,SILVER,889
5123,832,Spain,Male,29,8,93833.86,1,0,1,10417.87,0,0,2,GOLD,294
5124,721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0,0,4,GOLD,249
5125,542,Spain,Male,54,8,105770.14,1,0,1,140929.98,1,1,4,DIAMOND,780
5126,654,Spain,Female,54,5,0.0,2,0,1,47139.06,0,0,3,SILVER,613
5127,821,Spain,Female,38,8,0.0,2,0,1,126241.4,1,1,2,PLATINUM,974
5133,479,Spain,Male,37,6,118433.94,1,0,1,160060.9,0,0,2,GOLD,956
5139,700,Spain,Male,47,4,0.0,1,1,0,121798.52,1,1,2,GOLD,810
5141,774,Spain,Male,32,9,0.0,2,1,0,10604.48,0,0,3,DIAMOND,752
5142,719,Spain,Female,48,5,0.0,2,0,0,78563.66,0,0,4,GOLD,922
5143,646,Spain,Male,31,2,0.0,1,1,1,170821.43,1,1,4,DIAMOND,350
5148,731,Spain,Male,70,3,0.0,2,1,1,141180.66,0,0,2,DIAMOND,409
5152,585,Spain,Male,36,10,0.0,2,1,1,180318.6,0,0,3,SILVER,722
5156,555,Spain,Male,33,5,127343.4,1,0,1,121789.3,0,0,1,PLATINUM,311
5157,699,Spain,Female,50,0,158633.61,1,1,0,193785.87,0,0,1,SILVER,835
5159,762,Spain,Female,69,9,183744.98,1,1,1,196993.69,0,0,3,DIAMOND,323
5161,842,Spain,Male,46,9,0.0,1,0,0,17268.02,0,0,1,SILVER,675
5166,455,Spain,Female,43,6,0.0,1,1,1,81250.79,0,0,5,PLATINUM,885
5168,544,Spain,Male,30,8,145241.63,1,1,1,80676.83,0,0,1,DIAMOND,388
5173,800,Spain,Male,38,9,0.0,1,1,0,78744.39,0,0,2,DIAMOND,350
5175,699,Spain,Female,29,9,127570.93,2,1,0,164756.81,0,0,1,SILVER,901
5177,591,Spain,Female,27,5,107812.67,1,0,1,162501.83,1,1,2,SILVER,792
5180,569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0,0,2,PLATINUM,415
5181,661,Spain,Female,35,5,128415.45,1,1,0,142626.49,0,0,5,SILVER,969
5188,663,Spain,Male,30,4,0.0,3,1,0,101371.05,0,0,1,DIAMOND,604
5189,826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0,0,3,GOLD,984
5190,735,Spain,Male,36,5,0.0,2,1,0,105152.17,0,0,3,PLATINUM,259
5193,562,Spain,Female,29,9,120307.58,1,1,1,6795.61,0,0,1,DIAMOND,500
5195,850,Spain,Male,38,2,94652.04,1,1,1,171960.76,0,0,3,PLATINUM,475
5199,782,Spain,Female,27,3,0.0,2,1,0,143614.01,0,0,3,DIAMOND,858
5208,779,Spain,Female,38,7,0.0,2,1,1,138542.87,0,0,4,GOLD,433
5209,702,Spain,Female,38,2,0.0,1,1,1,161888.63,0,0,2,GOLD,364
5216,637,Spain,Male,43,3,172196.23,1,1,1,104769.96,0,0,4,GOLD,550
5221,584,Spain,Female,29,4,0.0,2,1,0,88866.92,0,0,3,DIAMOND,781
5223,662,Spain,Female,72,7,140301.72,1,0,1,179258.67,0,0,4,DIAMOND,832
5224,803,Spain,Male,43,3,0.0,1,1,0,72051.44,0,0,4,SILVER,351
5226,481,Spain,Male,39,1,111233.09,1,1,1,123995.15,0,0,3,PLATINUM,955
5237,554,Spain,Male,26,8,149134.46,1,1,1,177966.24,0,0,1,SILVER,631
5244,672,Spain,Male,43,5,0.0,2,1,1,64515.5,0,0,5,GOLD,784
5253,655,Spain,Female,27,9,0.0,2,0,0,108008.05,0,0,2,DIAMOND,730
5254,463,Spain,Male,20,8,204223.03,1,1,0,128268.39,0,0,2,SILVER,983
5256,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1,1,2,DIAMOND,239
5264,547,Spain,Female,44,5,0.0,3,0,0,5459.07,1,1,1,DIAMOND,471
5277,577,Spain,Female,40,1,0.0,2,1,1,108787.0,0,0,1,GOLD,530
5279,652,Spain,Female,40,7,100471.34,1,1,1,124550.88,0,0,3,GOLD,840
5281,687,Spain,Male,31,3,0.0,2,0,0,48228.1,0,0,2,PLATINUM,575
5285,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1,1,5,GOLD,676
5286,684,Spain,Female,41,1,134177.06,1,0,0,177506.66,0,0,1,PLATINUM,456
5287,635,Spain,Female,38,1,0.0,2,1,0,90605.05,0,0,4,GOLD,399
5289,613,Spain,Male,19,5,0.0,1,1,1,176903.35,0,0,1,SILVER,327
5293,604,Spain,Female,41,10,0.0,2,1,1,166224.39,0,0,2,DIAMOND,876
5296,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1,1,3,SILVER,245
5303,634,Spain,Male,25,9,0.0,2,1,1,8227.91,0,0,2,GOLD,730
5304,531,Spain,Female,42,6,75302.85,2,0,0,57034.35,0,0,1,PLATINUM,505
5308,449,Spain,Female,31,1,113693.0,1,0,0,82796.29,0,0,1,GOLD,395
5309,684,Spain,Female,36,5,174180.39,1,1,0,119830.08,0,0,1,DIAMOND,364
5312,712,Spain,Female,48,8,0.0,2,1,0,183235.33,0,0,2,SILVER,923
5316,654,Spain,Male,40,5,105683.63,1,1,0,173617.09,0,0,5,DIAMOND,250
5318,744,Spain,Male,31,0,117551.23,1,1,0,158958.9,0,0,3,PLATINUM,633
5320,525,Spain,Male,36,3,77910.23,1,1,0,67238.01,0,0,3,SILVER,976
5326,720,Spain,Female,59,6,0.0,2,1,1,160849.43,1,1,3,DIAMOND,521
5332,710,Spain,Female,29,3,119670.18,1,1,0,188022.44,0,0,4,DIAMOND,913
5333,717,Spain,Male,33,1,99106.73,1,0,0,194467.23,0,0,2,GOLD,294
5337,815,Spain,Female,57,5,0.0,3,0,0,38941.44,1,1,4,SILVER,693
5340,680,Spain,Male,42,0,0.0,1,1,0,136377.21,0,0,3,DIAMOND,821
5347,649,Spain,Male,32,1,0.0,1,0,1,91167.19,1,1,5,SILVER,373
5353,592,Spain,Male,35,6,80285.16,1,1,0,72678.75,1,1,5,DIAMOND,653
5363,771,Spain,Male,51,5,135506.58,3,1,1,152479.64,1,1,5,SILVER,853
5365,539,Spain,Male,39,2,0.0,2,1,1,48189.94,0,0,4,GOLD,457
5369,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1,1,4,PLATINUM,650
5372,598,Spain,Female,39,5,0.0,2,1,1,83103.46,0,0,3,SILVER,926
5373,776,Spain,Male,30,6,0.0,2,0,1,63908.86,0,0,2,GOLD,928
5374,606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0,0,4,DIAMOND,437
5375,686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0,0,4,DIAMOND,784
5376,850,Spain,Male,38,1,146343.98,1,0,1,103902.11,0,0,4,GOLD,973
5380,850,Spain,Male,36,0,0.0,2,1,0,141242.57,0,0,3,SILVER,863
5384,727,Spain,Male,28,1,0.0,1,1,0,40357.39,0,0,4,DIAMOND,979
5387,669,Spain,Male,22,10,0.0,2,1,0,176163.74,0,0,3,PLATINUM,408
5391,639,Spain,Female,27,8,133806.54,2,1,0,6251.3,0,0,2,PLATINUM,533
5392,738,Spain,Male,44,2,0.0,2,1,0,43018.82,1,1,5,PLATINUM,546
5394,637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0,0,1,PLATINUM,879
5399,733,Spain,Male,35,8,102918.38,1,1,1,45959.86,0,0,5,PLATINUM,899
5403,590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0,0,5,PLATINUM,851
5408,682,Spain,Female,54,0,83102.72,2,1,1,54132.93,0,0,2,DIAMOND,478
5409,575,Spain,Male,28,7,0.0,1,1,1,10666.05,0,0,1,PLATINUM,750
5419,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1,1,4,PLATINUM,823
5426,636,Spain,Female,36,1,0.0,1,1,0,43134.58,0,0,3,DIAMOND,783
5432,599,Spain,Male,51,0,0.0,1,1,1,175235.99,0,0,3,SILVER,220
5434,733,Spain,Female,32,5,0.0,2,1,0,131625.14,0,0,1,GOLD,522
5443,701,Spain,Male,28,1,103421.32,1,0,1,76304.73,0,0,5,PLATINUM,499
5458,635,Spain,Male,35,2,113635.16,1,1,0,90883.12,0,0,1,SILVER,613
5459,530,Spain,Female,36,7,0.0,2,1,0,80619.09,0,0,5,SILVER,761
5461,531,Spain,Male,31,2,118899.45,2,0,0,41409.36,0,0,2,DIAMOND,349
5467,573,Spain,Male,33,1,160777.9,1,1,1,149536.15,0,0,5,PLATINUM,409
5476,828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1,1,3,SILVER,829
5479,569,Spain,Male,35,3,116969.35,1,0,0,94488.82,0,0,1,GOLD,413
5482,603,Spain,Male,46,2,0.0,2,1,0,174478.54,0,0,1,DIAMOND,393
5483,568,Spain,Male,28,1,127289.28,1,0,0,45611.51,0,0,4,GOLD,235
5485,573,Spain,Male,38,4,0.0,2,1,1,196517.43,0,0,5,PLATINUM,533
5486,771,Spain,Female,41,5,0.0,2,0,1,92914.67,0,0,2,DIAMOND,958
5490,655,Spain,Female,78,2,0.0,2,0,1,188435.38,0,0,5,SILVER,975
5494,383,Spain,Female,48,8,95808.19,1,0,0,137702.01,1,1,1,SILVER,609
5497,774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0,0,4,GOLD,707
5502,614,Spain,Female,40,3,113348.5,1,1,1,77789.01,0,0,5,PLATINUM,407
5503,704,Spain,Male,24,10,122109.78,1,1,1,127654.37,0,0,3,PLATINUM,306
5506,590,Spain,Male,34,0,65812.35,2,0,1,160346.3,0,0,3,PLATINUM,967
5507,583,Spain,Female,40,3,54428.37,1,1,0,109638.78,1,1,4,PLATINUM,646
5533,553,Spain,Male,44,4,0.0,1,1,0,10789.3,0,0,1,GOLD,780
5536,636,Spain,Male,45,3,0.0,2,1,1,159463.8,0,0,3,GOLD,306
5539,614,Spain,Male,39,3,151914.93,1,0,0,56459.45,0,0,4,PLATINUM,293
5541,587,Spain,Male,51,3,83739.32,1,0,1,148798.45,0,0,3,GOLD,882
5549,779,Spain,Male,33,3,0.0,2,1,0,30804.68,0,0,4,DIAMOND,408
5554,620,Spain,Male,38,0,0.0,2,1,1,38015.34,0,0,4,PLATINUM,630
5555,614,Spain,Female,39,6,0.0,2,1,1,164018.98,0,0,2,SILVER,253
5561,771,Spain,Female,56,2,0.0,1,1,1,25222.6,1,1,4,GOLD,503
5562,620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0,0,4,PLATINUM,828
5563,610,Spain,Male,46,5,91897.8,1,1,0,54394.28,0,0,1,SILVER,914
5564,609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0,0,5,SILVER,423
5571,684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1,1,5,DIAMOND,888
5574,503,Spain,Female,36,9,0.0,2,1,1,16274.67,0,0,5,SILVER,916
5578,687,Spain,Female,50,5,0.0,2,1,0,110230.4,0,0,1,PLATINUM,878
5579,686,Spain,Male,22,8,0.0,2,0,0,142331.85,0,0,2,GOLD,467
5580,616,Spain,Male,30,2,0.0,2,1,0,199099.51,0,0,2,GOLD,788
5581,494,Spain,Male,67,5,0.0,2,1,1,85890.16,0,0,2,GOLD,408
5583,695,Spain,Female,31,8,0.0,2,0,1,131644.41,0,0,5,DIAMOND,941
5584,579,Spain,Female,31,9,0.0,2,1,0,112395.98,0,0,3,GOLD,297
5592,576,Spain,Male,19,6,0.0,2,0,0,72306.07,0,0,2,GOLD,600
5593,617,Spain,Male,50,7,0.0,1,1,0,184839.7,1,1,3,PLATINUM,488
5596,597,Spain,Male,35,9,0.0,3,0,1,73181.39,1,1,3,DIAMOND,601
5601,704,Spain,Female,44,9,153656.85,1,1,0,158742.81,0,0,5,PLATINUM,890
5603,598,Spain,Male,39,1,0.0,2,1,0,159130.32,0,0,4,GOLD,493
5609,623,Spain,Female,40,4,0.0,3,1,0,31669.18,0,0,2,PLATINUM,998
5614,512,Spain,Female,46,3,0.0,2,1,1,56408.14,0,0,4,PLATINUM,669
5616,805,Spain,Male,26,2,0.0,2,1,1,25042.1,0,0,1,SILVER,387
5619,785,Spain,Male,41,7,0.0,2,1,1,199108.88,0,0,5,SILVER,681
5623,586,Spain,Male,42,6,0.0,2,1,1,123410.23,0,0,4,DIAMOND,378
5624,617,Spain,Female,45,1,0.0,1,1,0,143298.06,0,0,4,DIAMOND,323
5626,624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0,0,1,DIAMOND,839
5629,578,Spain,Male,28,4,0.0,2,0,0,6947.09,0,0,3,GOLD,849
5630,621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0,0,5,DIAMOND,748
5635,568,Spain,Female,27,1,116320.68,1,0,1,45563.94,0,0,4,DIAMOND,376
5642,782,Spain,Female,41,4,0.0,1,1,0,132943.88,0,0,5,PLATINUM,480
5643,616,Spain,Female,36,6,0.0,1,1,1,12916.32,1,1,1,DIAMOND,906
5644,738,Spain,Female,37,8,100565.94,1,1,1,128799.86,0,0,3,DIAMOND,503
5645,717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1,1,1,SILVER,758
5649,629,Spain,Male,29,6,0.0,2,1,1,88842.8,0,0,4,PLATINUM,274
5654,677,Spain,Female,43,3,133214.88,2,1,1,95936.84,0,0,5,DIAMOND,865
5655,695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1,1,3,DIAMOND,703
5658,747,Spain,Male,41,9,0.0,1,1,0,32430.94,1,1,1,PLATINUM,717
5660,706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0,0,5,DIAMOND,269
5664,667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1,1,2,DIAMOND,915
5666,636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1,1,2,DIAMOND,359
5673,639,Spain,Male,34,5,139393.19,2,0,0,33950.08,0,0,2,DIAMOND,883
5674,540,Spain,Male,28,8,0.0,2,0,0,197588.32,0,0,3,SILVER,463
5681,529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0,0,3,GOLD,574
5682,620,Spain,Male,29,9,0.0,2,1,0,13133.88,0,0,4,PLATINUM,367
5685,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1,1,4,DIAMOND,555
5686,644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1,1,1,PLATINUM,896
5689,722,Spain,Female,50,4,132088.59,1,1,1,128262.14,0,0,5,DIAMOND,761
5690,577,Spain,Female,39,4,0.0,2,1,0,91366.42,0,0,5,GOLD,456
5691,744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0,0,4,DIAMOND,790
5698,682,Spain,Female,64,9,0.0,2,1,1,103318.44,0,0,2,SILVER,614
5706,682,Spain,Female,48,9,101198.01,1,1,1,49732.9,0,0,4,GOLD,672
5720,507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0,0,2,DIAMOND,322
5724,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0,0,1,DIAMOND,310
5726,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0,0,3,SILVER,984
5732,538,Spain,Male,40,8,0.0,2,1,1,25554.4,0,0,1,DIAMOND,879
5735,585,Spain,Female,44,4,0.0,2,0,1,101728.46,0,0,4,DIAMOND,762
5743,635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,0,2,PLATINUM,537
5744,749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0,0,4,PLATINUM,608
5745,629,Spain,Male,32,3,0.0,2,1,1,15404.64,0,0,1,SILVER,601
5746,836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0,0,2,DIAMOND,648
5747,542,Spain,Male,34,8,108653.93,1,0,1,144725.14,0,0,1,SILVER,522
5752,752,Spain,Female,36,3,0.0,2,1,1,48505.1,0,0,5,GOLD,784
5753,760,Spain,Female,41,6,0.0,2,0,0,101491.23,0,0,4,SILVER,873
5760,528,Spain,Male,23,7,104744.89,1,1,0,170262.97,0,0,5,GOLD,517
5771,623,Spain,Male,44,1,83325.77,1,0,1,80828.78,0,0,1,DIAMOND,525
5773,523,Spain,Female,36,8,113680.54,1,0,0,13197.44,0,0,5,PLATINUM,961
5777,608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0,0,5,PLATINUM,923
5779,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1,1,5,DIAMOND,455
5782,669,Spain,Female,33,8,0.0,2,0,1,128538.05,0,0,1,PLATINUM,565
5790,486,Spain,Male,27,7,0.0,2,1,0,28823.04,0,0,4,SILVER,766
5793,763,Spain,Female,32,8,0.0,2,1,0,16725.53,0,0,4,GOLD,490
5796,554,Spain,Female,45,4,0.0,2,1,1,193412.05,0,0,2,PLATINUM,957
5798,732,Spain,Male,54,0,134249.7,1,0,1,13404.4,0,0,4,PLATINUM,304
5801,584,Spain,Female,50,1,0.0,1,0,1,152567.75,1,1,2,SILVER,290
5803,526,Spain,Male,38,2,0.0,2,0,0,58010.98,0,0,5,SILVER,708
5805,537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0,0,3,PLATINUM,942
5806,696,Spain,Male,47,1,106758.6,1,1,1,80591.18,0,0,1,SILVER,962
5810,495,Spain,Female,42,7,0.0,2,0,0,130404.53,0,0,3,GOLD,621
5811,537,Spain,Female,38,6,141786.78,1,0,1,147797.54,0,0,2,GOLD,524
5822,624,Spain,Male,35,2,0.0,2,1,0,87310.59,0,0,2,PLATINUM,565
5824,636,Spain,Male,36,1,0.0,3,1,1,74048.1,1,1,5,DIAMOND,244
5825,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1,1,5,GOLD,271
5827,653,Spain,Male,35,9,0.0,2,1,1,45956.05,0,0,4,GOLD,441
5828,709,Spain,Female,37,8,0.0,3,1,0,71738.56,0,0,5,PLATINUM,277
5835,609,Spain,Male,37,5,129312.79,1,1,1,26793.82,0,0,3,PLATINUM,922
5838,669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1,1,3,DIAMOND,612
5840,616,Spain,Male,71,4,0.0,2,1,1,173599.38,0,0,5,GOLD,954
5842,608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,0,3,SILVER,516
5846,509,Spain,Male,29,1,0.0,2,1,0,69113.14,0,0,2,DIAMOND,321
5851,576,Spain,Male,33,3,0.0,2,0,1,190112.05,0,0,5,PLATINUM,334
5852,544,Spain,Male,22,3,66483.32,1,0,1,110317.39,0,0,2,SILVER,370
5856,512,Spain,Male,31,6,0.0,2,1,0,168462.26,0,0,1,SILVER,264
5859,721,Spain,Male,38,7,0.0,1,0,1,53534.8,0,0,3,GOLD,932
5872,658,Spain,Male,21,7,0.0,2,0,1,154279.87,0,0,4,SILVER,653
5881,794,Spain,Male,31,0,144880.34,2,0,1,175643.44,0,0,3,PLATINUM,542
5893,605,Spain,Female,48,10,150315.92,1,0,1,133486.36,0,0,4,GOLD,653
5896,744,Spain,Male,30,1,128065.12,1,1,0,121525.48,0,0,2,PLATINUM,607
5907,526,Spain,Male,66,7,132044.6,2,1,1,158365.89,0,0,4,PLATINUM,789
5908,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1,1,1,PLATINUM,968
5913,679,Spain,Male,42,2,0.0,1,1,1,168294.27,0,0,2,GOLD,501
5916,633,Spain,Female,39,2,0.0,2,0,0,191207.03,0,0,1,PLATINUM,846
5919,645,Spain,Male,49,8,0.0,2,1,0,162012.6,0,0,4,DIAMOND,503
5921,508,Spain,Male,54,10,0.0,1,1,1,175749.36,0,0,3,GOLD,661
5935,544,Spain,Male,37,2,0.0,2,0,0,135067.02,0,0,5,DIAMOND,322
5936,588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1,1,2,SILVER,728
5937,740,Spain,Female,31,8,0.0,2,0,0,86657.48,0,0,1,GOLD,814
5938,850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0,0,3,DIAMOND,348
5952,590,Spain,Male,29,10,0.0,1,1,1,51907.72,1,1,1,GOLD,523
5953,516,Spain,Female,31,7,0.0,1,1,0,47018.75,0,0,2,GOLD,326
5959,719,Spain,Female,33,7,0.0,2,1,0,20016.59,0,0,5,GOLD,282
5961,796,Spain,Male,32,5,102773.15,2,0,1,117832.88,0,0,2,GOLD,630
5964,599,Spain,Male,35,6,137102.65,1,0,0,76870.81,0,0,1,SILVER,620
5967,773,Spain,Male,37,2,103195.2,2,1,0,178268.36,0,0,4,SILVER,890
5971,805,Spain,Male,37,5,0.0,2,1,0,21928.81,0,0,5,PLATINUM,311
5978,586,Spain,Male,41,3,63873.56,1,1,0,83753.64,0,0,2,DIAMOND,972
5980,558,Spain,Female,31,7,0.0,2,1,0,166720.28,0,0,1,SILVER,689
5985,705,Spain,Male,33,7,68423.89,1,1,1,64872.55,0,0,1,DIAMOND,660
5986,527,Spain,Female,35,8,0.0,1,1,0,98031.53,1,1,4,GOLD,277
5998,644,Spain,Male,28,0,0.0,2,1,0,119419.37,0,0,5,GOLD,266
6003,708,Spain,Male,19,7,112615.86,1,1,1,4491.77,0,0,5,PLATINUM,881
6004,521,Spain,Female,22,10,0.0,1,1,1,101311.95,0,0,3,SILVER,882
6008,767,Spain,Female,24,5,0.0,2,1,1,67445.85,0,0,4,GOLD,900
6009,525,Spain,Male,33,5,0.0,2,1,0,161002.29,0,0,1,GOLD,780
6010,759,Spain,Male,38,1,0.0,2,1,0,20778.39,0,0,5,DIAMOND,795
6013,548,Spain,Male,37,4,0.0,1,1,0,121763.68,0,0,5,GOLD,926
6014,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1,1,2,GOLD,415
6015,615,Spain,Male,59,4,155766.05,1,1,1,110275.17,0,0,1,DIAMOND,306
6019,726,Spain,Female,35,9,0.0,2,0,1,100556.98,0,0,3,PLATINUM,761
6022,694,Spain,Female,35,7,0.0,1,1,0,133570.43,1,1,4,SILVER,296
6024,698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0,0,5,GOLD,717
6026,769,Spain,Male,41,1,72509.91,1,1,0,25723.73,0,0,4,GOLD,747
6028,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1,1,4,GOLD,951
6030,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0,0,2,DIAMOND,675
6033,612,Spain,Female,36,5,119799.27,2,1,0,159416.58,0,0,5,PLATINUM,288
6034,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0,0,2,SILVER,959
6037,711,Spain,Male,32,5,0.0,2,1,1,147720.27,0,0,2,DIAMOND,521
6039,597,Spain,Male,26,5,0.0,2,0,1,95159.13,0,0,3,GOLD,545
6040,682,Spain,Male,46,4,0.0,1,1,1,4654.28,0,0,5,SILVER,221
6047,536,Spain,Male,40,9,0.0,2,1,1,11959.03,0,0,2,SILVER,238
6049,592,Spain,Male,41,0,0.0,2,1,0,65906.07,0,0,4,GOLD,576
6051,723,Spain,Female,45,4,0.0,2,1,0,37214.39,0,0,5,PLATINUM,799
6053,552,Spain,Male,42,4,0.0,2,0,0,195692.3,0,0,3,SILVER,785
6059,707,Spain,Male,44,3,0.0,2,1,1,135077.01,0,0,2,DIAMOND,682
6060,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1,1,1,SILVER,902
